19191003T,0.21,0.21,0.21,0.21,0.0
19191010T,0.2,0.2,0.2,0.2,0.0
19201005T,0.34,0.34,0.34,0.34,0.0
19201012T,0.36,0.36,0.36,0.36,0.0
19211007T,0.34,0.34,0.34,0.34,0.0
19191107T,0.4,0.4,0.4,0.4,0.0
19201102T,0.41,0.41,0.41,0.41,0.0
19201109T,0.34,0.34,0.34,0.34,0.0
19211105T,0.34,0.34,0.34,0.34,0.0
19191205T,0.32,0.32,0.32,0.32,0.0
19191212T,0.38,0.38,0.38,0.38,0.0
19201207T,0.44,0.44,0.44,0.44,0.0
19211202T,0.42,0.42,0.42,0.42,0.0
19200102T,0.37,0.37,0.37,0.37,0.0
19200109T,0.33,0.33,0.33,0.33,0.0
19210104T,0.42,0.42,0.42,0.42,0.0
19210111T,0.46,0.46,0.46,0.46,0.0
19220106T,0.32,0.32,0.32,0.32,0.0
19200206T,0.34,0.34,0.34,0.34,0.0
19210201T,0.41,0.41,0.41,0.41,0.0
19210208T,0.41,0.41,0.41,0.41,0.0
19220203T,0.3,0.3,0.3,0.3,0.0
19200305T,0.39,0.39,0.39,0.39,0.0
19200312T,0.3,0.3,0.3,0.3,0.0
19210307T,0.34,0.34,0.34,0.34,0.0
19220302T,0.33,0.33,0.33,0.33,0.0
19200402T,0.34,0.34,0.34,0.34,0.0
19200409T,0.37,0.37,0.37,0.37,0.0
19210404T,0.35,0.35,0.35,0.35,0.0
19210411T,0.25,0.25,0.25,0.25,0.0
19220406T,0.31,0.31,0.31,0.31,0.0
19200507T,0.24,0.24,0.24,0.24,0.0
19210502T,0.23,0.23,0.23,0.23,0.0
19210509T,0.29,0.29,0.29,0.29,0.0
19220504T,0.33,0.33,0.33,0.33,0.0
19200604T,0.35,0.35,0.35,0.35,0.0
19200611T,0.34,0.34,0.34,0.34,0.0
19210606T,0.24,0.24,0.24,0.24,0.0
19220601T,0.24,0.24,0.24,0.24,0.0
19200702T,0.22,0.22,0.22,0.22,0.0
19200709T,0.27,0.27,0.27,0.27,0.0
19210704T,0.31,0.31,0.31,0.31,0.0
19210711T,0.26,0.26,0.26,0.26,0.0
19220706T,0.2,0.2,0.2,0.2,0.0
19200806T,0.23,0.23,0.23,0.23,0.0
19210801T,0.3,0.3,0.3,0.3,0.0
19210808T,0.3,0.3,0.3,0.3,0.0
19220803T,0.32,0.32,0.32,0.32,0.0
19200903T,0.31,0.31,0.31,0.31,0.0
19200910T,0.24,0.24,0.24,0.24,0.0
19210905T,0.32,0.32,0.32,0.32,0.0
19210912T,0.25,0.25,0.25,0.25,0.0
19201001T,0.26,0.26,0.26,0.26,0.0
19201008T,0.35,0.35,0.35,0.35,0.0
19211003T,0.35,0.35,0.35,0.35,0.0
19211010T,0.36,0.36,0.36,0.36,0.0
19221005T,0.35,0.35,0.35,0.35,0.0
19201105T,0.38,0.38,0.38,0.38,0.0
19201112T,0.56,0.56,0.56,0.56,0.0
19211107T,0.44,0.44,0.44,0.44,0.0
19221103T,0.47,0.47,0.47,0.47,0.0
19201203T,0.49,0.49,0.49,0.49,0.0
19201210T,0.48,0.48,0.48,0.48,0.0
19211205T,0.43,0.43,0.43,0.43,0.0
19211212T,0.44,0.44,0.44,0.44,0.0
19221207T,0.46,0.46,0.46,0.46,0.0
19210107T,0.45,0.45,0.45,0.45,0.0
19220109T,0.43,0.43,0.43,0.43,0.0
19230104T,0.38,0.38,0.38,0.38,0.0
19210204T,0.37,0.37,0.37,0.37,0.0
19210211T,0.45,0.45,0.45,0.45,0.0
19220206T,0.47,0.47,0.47,0.47,0.0
19230201T,0.46,0.46,0.46,0.46,0.0
19210304T,0.4,0.4,0.4,0.4,0.0
19210311T,0.49,0.49,0.49,0.49,0.0
19220306T,0.49,0.49,0.49,0.49,0.0
19230301T,0.51,0.51,0.51,0.51,0.0
19210401T,0.46,0.46,0.46,0.46,0.0
19210408T,0.57,0.57,0.57,0.57,0.0
19220403T,0.54,0.54,0.54,0.54,0.0
19220410T,0.53,0.53,0.53,0.53,0.0
19230405T,0.43,0.43,0.43,0.43,0.0
19210506T,0.44,0.44,0.44,0.44,0.0
19220501T,0.37,0.37,0.37,0.37,0.0
19220508T,0.37,0.37,0.37,0.37,0.0
19230503T,0.36,0.36,0.36,0.36,0.0
19210603T,0.44,0.44,0.44,0.44,0.0
19210610T,0.4,0.4,0.4,0.4,0.0
19220605T,0.41,0.41,0.41,0.41,0.0
19220612T,0.4,0.4,0.4,0.4,0.0
19210701T,0.49,0.49,0.49,0.49,0.0
19210708T,0.4,0.4,0.4,0.4,0.0
19220703T,0.36,0.36,0.36,0.36,0.0
19220710T,0.31,0.31,0.31,0.31,0.0
19230705T,0.36,0.36,0.36,0.36,0.0
19210805T,0.36,0.36,0.36,0.36,0.0
19210812T,0.37,0.37,0.37,0.37,0.0
19220807T,0.33,0.33,0.33,0.33,0.0
19230802T,0.4,0.4,0.4,0.4,0.0
19210902T,0.43,0.43,0.43,0.43,0.0
19210909T,0.39,0.39,0.39,0.39,0.0
19220904T,0.22,0.22,0.22,0.22,0.0
19220911T,0.3,0.3,0.3,0.3,0.0
19230906T,0.28,0.28,0.28,0.28,0.0
19211007T,0.25,0.25,0.25,0.25,0.0
19221002T,0.38,0.38,0.38,0.38,0.0
19221009T,0.47,0.47,0.47,0.47,0.0
19231003T,0.4,0.4,0.4,0.4,0.0
19211104T,0.42,0.42,0.42,0.42,0.0
19211111T,0.48,0.48,0.48,0.48,0.0
19221106T,0.39,0.39,0.39,0.39,0.0
19221112T,0.34,0.34,0.34,0.34,0.0
19211202T,0.27,0.27,0.27,0.27,0.0
19211209T,0.3,0.3,0.3,0.3,0.0
19221204T,0.25,0.25,0.25,0.25,0.0
19221211T,0.3,0.3,0.3,0.3,0.0
19231206T,0.38,0.38,0.38,0.38,0.0
19220106T,0.33,0.33,0.33,0.33,0.0
19230101T,0.25,0.25,0.25,0.25,0.0
19230108T,0.21,0.21,0.21,0.21,0.0
19240103T,0.23,0.23,0.23,0.23,0.0
19220203T,0.26,0.26,0.26,0.26,0.0
19220210T,0.24,0.24,0.24,0.24,0.0
19230205T,0.19,0.19,0.19,0.19,0.0
19230212T,0.23,0.23,0.23,0.23,0.0
19220303T,0.3,0.3,0.3,0.3,0.0
19220310T,0.24,0.24,0.24,0.24,0.0
19230305T,0.22,0.22,0.22,0.22,0.0
19230312T,0.33,0.33,0.33,0.33,0.0
19240307T,0.32,0.32,0.32,0.32,0.0
19220407T,0.25,0.25,0.25,0.25,0.0
19230402T,0.16,0.16,0.16,0.16,0.0
19230409T,0.19,0.19,0.19,0.19,0.0
19240404T,0.16,0.16,0.16,0.16,0.0
19220505T,0.27,0.27,0.27,0.27,0.0
19220512T,0.24,0.24,0.24,0.24,0.0
19230507T,0.26,0.26,0.26,0.26,0.0
19240502T,0.2,0.2,0.2,0.2,0.0
19220602T,0.32,0.32,0.32,0.32,0.0
19220609T,0.21,0.21,0.21,0.21,0.0
19230604T,0.19,0.19,0.19,0.19,0.0
19230611T,0.18,0.18,0.18,0.18,0.0
19240606T,0.23,0.23,0.23,0.23,0.0
19220707T,0.19,0.19,0.19,0.19,0.0
19230702T,0.27,0.27,0.27,0.27,0.0
19230709T,0.3,0.3,0.3,0.3,0.0
19240704T,0.28,0.28,0.28,0.28,0.0
19220804T,0.31,0.31,0.31,0.31,0.0
19220811T,0.32,0.32,0.32,0.32,0.0
19230806T,0.33,0.33,0.33,0.33,0.0
19240801T,0.28,0.28,0.28,0.28,0.0
19220901T,0.22,0.22,0.22,0.22,0.0
19220908T,0.18,0.18,0.18,0.18,0.0
19230903T,0.26,0.26,0.26,0.26,0.0
19230910T,0.18,0.18,0.18,0.18,0.0
19240905T,0.2,0.2,0.2,0.2,0.0
19221006T,0.24,0.24,0.24,0.24,0.0
19231001T,0.2,0.2,0.2,0.2,0.0
19231008T,0.23,0.23,0.23,0.23,0.0
19241003T,0.27,0.27,0.27,0.27,0.0
19221103T,0.31,0.31,0.31,0.31,0.0
19221110T,0.25,0.25,0.25,0.25,0.0
19231105T,0.33,0.33,0.33,0.33,0.0
19231112T,0.29,0.29,0.29,0.29,0.0
19221201T,0.24,0.24,0.24,0.24,0.0
19221208T,0.25,0.25,0.25,0.25,0.0
19231203T,0.24,0.24,0.24,0.24,0.0
19231210T,0.2,0.2,0.2,0.2,0.0
19241205T,0.26,0.26,0.26,0.26,0.0
19230105T,0.21,0.21,0.21,0.21,0.0
19230112T,0.24,0.24,0.24,0.24,0.0
19240107T,0.31,0.31,0.31,0.31,0.0
19250102T,0.28,0.28,0.28,0.28,0.0
19230202T,0.3,0.3,0.3,0.3,0.0
19230209T,0.38,0.38,0.38,0.38,0.0
19240204T,0.34,0.34,0.34,0.34,0.0
19240211T,0.22,0.22,0.22,0.22,0.0
19230302T,0.23,0.23,0.23,0.23,0.0
19230309T,0.25,0.25,0.25,0.25,0.0
19240304T,0.19,0.19,0.19,0.19,0.0
19240311T,0.21,0.21,0.21,0.21,0.0
19250306T,0.23,0.23,0.23,0.23,0.0
19230406T,0.33,0.33,0.33,0.33,0.0
19240401T,0.26,0.26,0.26,0.26,0.0
19240408T,0.27,0.27,0.27,0.27,0.0
19250403T,0.24,0.24,0.24,0.24,0.0
19230504T,0.24,0.24,0.24,0.24,0.0
19230511T,0.29,0.29,0.29,0.29,0.0
19240506T,0.23,0.23,0.23,0.23,0.0
19250501T,0.27,0.27,0.27,0.27,0.0
19230601T,0.29,0.29,0.29,0.29,0.0
19230608T,0.45,0.45,0.45,0.45,0.0
19240603T,0.45,0.45,0.45,0.45,0.0
19240610T,0.43,0.43,0.43,0.43,0.0
19250605T,0.42,0.42,0.42,0.42,0.0
19230706T,0.46,0.46,0.46,0.46,0.0
19240701T,0.41,0.41,0.41,0.41,0.0
19240708T,0.51,0.51,0.51,0.51,0.0
19250703T,0.45,0.45,0.45,0.45,0.0
19230803T,0.49,0.49,0.49,0.49,0.0
19230810T,0.45,0.45,0.45,0.45,0.0
19240805T,0.36,0.36,0.36,0.36,0.0
19240812T,0.32,0.32,0.32,0.32,0.0
19250807T,0.33,0.33,0.33,0.33,0.0
19230907T,0.42,0.42,0.42,0.42,0.0
19240902T,0.34,0.34,0.34,0.34,0.0
19240909T,0.31,0.31,0.31,0.31,0.0
19250904T,0.28,0.28,0.28,0.28,0.0
19231005T,0.3,0.3,0.3,0.3,0.0
19231012T,0.4,0.4,0.4,0.4,0.0
19241007T,0.34,0.34,0.34,0.34,0.0
19251002T,0.29,0.29,0.29,0.29,0.0
19231102T,0.24,0.24,0.24,0.24,0.0
19231109T,0.43,0.43,0.43,0.43,0.0
19241104T,0.44,0.44,0.44,0.44,0.0
